Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8
0.002904303,0.5549693,0.041467804,0.012409952,0.0030877243,0.032308303,0.036373608,0.0026628866,0.3138162
0.059677143,0.15622945,0.03184148,0.0033890381,0.5634945,0.015251912,0.16338736,0.0033366499,0.0033923944
0.055845015,0.40631476,0.017024055,0.019817038,0.0020642509,0.0020152,0.09127984,0.0019459532,0.4036939
0.020053186,0.678312,0.01754599,0.0031940886,0.0032649634,0.0032112054,0.026038446,0.046973523,0.20140666
0.07479575,0.11795295,0.033286784,0.001754437,0.65486604,0.0016323694,0.10148263,0.001576249,0.012652715
0.004775306,0.4264594,0.0046156785,0.0045075356,0.004675494,0.0045488477,0.0050470047,0.004502927,0.5408678
0.053425476,0.05820532,0.15320592,0.09768502,0.057399407,0.0013556466,0.50448126,0.017074449,0.057167575
0.0049428963,0.56076217,0.00485839,0.0047705476,0.0050163227,0.0048838328,0.15978177,0.004750867,0.2502332
0.21158992,0.15716547,0.040278476,0.005050572,0.3370463,0.0051002395,0.23371756,0.0049610985,0.005090381
0.039478723,0.39041156,0.08098029,0.0033653607,0.19450824,0.003386048,0.28115895,0.0033061202,0.0034046457
0.0036864285,0.12404799,0.002997901,0.0029741582,0.46374527,0.0030186165,0.39339972,0.0029944126,0.0031354846
0.0056791115,0.56525934,0.0055782017,0.26383856,0.098197535,0.0056045502,0.044392794,0.0054907543,0.0059591895
0.014065611,0.27734265,0.05073735,0.0026377947,0.47519636,0.0026095884,0.17217067,0.0025879135,0.002652066
0.003934911,0.5991156,0.003964489,0.029837182,0.0038334436,0.003855514,0.0040465863,0.0037694715,0.34764278
0.04642841,0.28905523,0.0046504806,0.004376358,0.47873837,0.004542485,0.1491461,0.018610407,0.0044522155
0.059374448,0.025845954,0.048237145,0.0059186737,0.04857786,0.011236117,0.72440565,0.0011739186,0.0752303
0.10417244,0.0017163889,0.08399192,0.014152086,0.028471353,0.001487711,0.7389622,0.0014684023,0.025577514
0.11704079,0.21370932,0.0030299858,0.0028824077,0.5196038,0.0029075225,0.13468973,0.0028711958,0.003265288
0.044553135,0.11351963,0.10796297,0.0024279295,0.46642998,0.015601127,0.24473058,0.0023190444,0.0024555752
0.003295537,0.13521609,0.07618916,0.003296539,0.5766526,0.0032850304,0.19531049,0.0032742913,0.003480308
0.09474486,0.3381113,0.058391426,0.1881393,0.049819987,0.0017979046,0.21405639,0.0017740015,0.053164788
0.1713473,0.0762704,0.007994283,0.022897085,0.52450377,0.0014350804,0.10248331,0.0014287682,0.09164003
0.020965673,0.27021158,0.0024345731,0.0024197416,0.041874606,0.0024905177,0.0373422,0.0023321204,0.6199291
0.03501507,0.041836318,0.09595766,0.25976455,0.038299885,0.027567167,0.49456978,0.0055753565,0.0014141896
0.048132062,0.6734553,0.004544572,0.0044978443,0.0046048476,0.0045434684,0.053504948,0.041344363,0.16537257
0.03640688,0.2389072,0.07903889,0.17741111,0.27227014,0.0016607167,0.19077912,0.001647597,0.0018782509
0.079330586,0.19003758,0.0018839156,0.0018880911,0.24893817,0.0017502073,0.47266144,0.0016810255,0.0018289967
0.046442833,0.22646199,0.0014827444,0.001449974,0.012216822,0.0013581228,0.070279576,0.0013514975,0.6389564
0.15986575,0.31926143,0.0014012342,0.0013642503,0.44465867,0.01235012,0.0014217355,0.0012981088,0.058378685
0.033518728,0.099837646,0.051648624,0.0039893673,0.1754244,0.07620583,0.44729495,0.0036139865,0.10846634
0.36460444,0.04815576,0.03438637,0.006688603,0.14653476,0.007620334,0.3401174,0.0014314112,0.05046093
0.035869513,0.034257792,0.5272784,0.005988642,0.01920529,0.07507714,0.29534045,0.005651502,0.0013312516
0.0019839783,0.26088583,0.020133529,0.0018875004,0.019364173,0.0021406962,0.21551666,0.0018682352,0.47621945
0.049334247,0.4482528,0.0017836528,0.0017669598,0.0020390856,0.0017713711,0.17014122,0.0017569935,0.32315367
0.3709605,0.07425743,0.054143764,0.014696146,0.05065905,0.0024499209,0.41340244,0.014639706,0.004791072
0.043532412,0.1038367,0.16770825,0.0025175419,0.25803086,0.024910158,0.25640956,0.015151147,0.12790337
0.023624869,0.58645016,0.016558237,0.0035179495,0.026055738,0.0033533154,0.05803991,0.047811877,0.2345879
0.23591727,0.21794033,0.0016787335,0.0015317983,0.106775224,0.008114486,0.37735188,0.0015170315,0.0491733
0.06335923,0.17704317,0.014622973,0.0012751638,0.0013201511,0.01586438,0.23906854,0.0012891017,0.48615733
0.116180524,0.17792347,0.23291169,0.12989241,0.122195594,0.008389293,0.20885691,0.0017074209,0.0019427513
0.013775799,0.32922655,0.06152497,0.3026565,0.005576167,0.030627435,0.21379861,0.00479345,0.03802046
0.025659274,0.1362181,0.044838514,0.0012423756,0.57004213,0.0011254585,0.20529504,0.001106051,0.014473035
0.19745158,0.1536384,0.0018605822,0.001757718,0.48284706,0.001803267,0.156944,0.001817862,0.0018795487
0.06524407,0.015421394,0.4640049,0.0011884426,0.039917808,0.04410979,0.3088438,0.040213656,0.021056155
0.121782996,0.3728209,0.003774974,0.004058415,0.3482681,0.0037224463,0.13800658,0.0036935245,0.0038720544
0.036565624,0.38251084,0.029687362,0.14865327,0.094089694,0.0019549301,0.2576328,0.008513754,0.040391706
0.041986793,0.24540439,0.06155219,0.0025653448,0.5001189,0.00234546,0.13358317,0.00991724,0.0025265936
0.039178524,0.25065613,0.071681425,0.0042135497,0.52946854,0.019750847,0.05823783,0.004075654,0.022737408
0.35240895,0.063757434,0.0021705867,0.0030124614,0.19238791,0.0021053888,0.35849434,0.023508292,0.0021546425
0.26189542,0.59324545,0.017037585,0.0019052124,0.076984204,0.0085045835,0.03686279,0.0017193771,0.0018453215
0.17125842,0.42193115,0.05598233,0.25692672,0.0027081037,0.0025205594,0.06720328,0.018800573,0.0026689044
0.10412396,0.17095292,0.10282876,0.0104886005,0.53006154,0.0035427827,0.06326057,0.0022557706,0.012485085
0.07711326,0.17719153,0.033164933,0.0014371148,0.013142855,0.0070664617,0.12252654,0.0013985987,0.5669587
0.05079615,0.20644793,0.17609778,0.010410089,0.0023528396,0.01254451,0.53703284,0.0021180161,0.002199835
0.053426392,0.117162086,0.0025080657,0.0024701324,0.6308108,0.0024374595,0.12304033,0.0023393482,0.065805465
0.07474378,0.07734463,0.033776212,0.0018962302,0.53595847,0.0019653374,0.23821475,0.016247261,0.019853348
0.021491842,0.28114495,0.036326304,0.0982805,0.38584256,0.0011854005,0.16029692,0.0011500188,0.014281467
0.001917773,0.33192638,0.0017613489,0.019133376,0.0019191861,0.0017097315,0.022918837,0.0016949874,0.6170184
0.0638221,0.019680126,0.1725587,0.016728243,0.0015264956,0.02718773,0.6961208,0.0011765719,0.0011991606
0.023243507,0.3061737,0.0027258787,0.0027388632,0.044442903,0.0027055144,0.026334643,0.0026249643,0.58901006
0.30516073,0.070825174,0.0021977772,0.010079385,0.05084214,0.013987728,0.34774384,0.0020657103,0.1970976
0.116464086,0.08981183,0.0020572469,0.0019887483,0.43526748,0.0019259268,0.34859794,0.0019033225,0.0019833916
0.0034605179,0.31850022,0.14028014,0.0032405122,0.2839852,0.0032891508,0.20865333,0.035233233,0.0033576612
0.052533757,0.05775681,0.0021768357,0.0021096657,0.02943251,0.0020818342,0.8030932,0.0020590967,0.048756294
0.36543855,0.26073155,0.0046411306,0.0044265804,0.1099847,0.0043993234,0.24163707,0.004319915,0.0044211107
0.01352911,0.0893592,0.3647854,0.12274488,0.079602815,0.0015692535,0.24902113,0.0015415364,0.07784672
0.0031805625,0.7187253,0.0029810078,0.0029125453,0.0030894687,0.0029192942,0.032595307,0.0028942237,0.23070231
0.005155352,0.67737633,0.11586224,0.0051340843,0.06512732,0.0051531354,0.11601069,0.0050306637,0.005150175
0.0027110795,0.1632195,0.053356066,0.0026133535,0.6230578,0.0026186027,0.13706999,0.012706687,0.002646899
0.2199648,0.24316643,0.053889275,0.003554619,0.16247967,0.0036139418,0.3061924,0.0035068532,0.003631994
0.1707877,0.10323058,0.0016678727,0.029894028,0.06793548,0.00636655,0.5333422,0.05482038,0.031955265
0.35153115,0.090949796,0.045174837,0.003801915,0.36575517,0.003662081,0.13155425,0.0036731341,0.0038976606
0.05026137,0.2812332,0.08900159,0.11508098,0.08889077,0.17069586,0.18824938,0.0021232425,0.0144636445
0.08604964,0.14209661,0.42345655,0.033612277,0.0967872,0.0018525623,0.19450001,0.0018061284,0.019839007
0.025106965,0.0020030949,0.00196612,0.0018774499,0.5167783,0.0019051052,0.34589794,0.015683228,0.08878186
0.2013655,0.11765332,0.043320436,0.0016556296,0.3784894,0.0017430721,0.2521622,0.0016418883,0.0019684124
0.123158336,0.3184174,0.0029211773,0.0029068228,0.48727247,0.0029115514,0.056387555,0.0028671103,0.003157589
0.063859865,0.28357,0.08197662,0.002522032,0.47533008,0.0025154485,0.06857875,0.01890677,0.002740405
0.00137865,0.07250181,0.0014474125,0.0014526447,0.008467267,0.001361465,0.37301138,0.0013422647,0.53903705
0.8880813,0.0013047621,0.0012648895,0.0014035035,0.0013732283,0.010469645,0.02824858,0.04338363,0.024470337
0.019317456,0.58910877,0.0029566046,0.0029360286,0.0032479733,0.002980513,0.14402252,0.0029299774,0.23250024
0.0038771022,0.20152609,0.0954258,0.0036975408,0.4342625,0.14447281,0.09755886,0.015515786,0.0036634437
0.11351173,0.50865173,0.03917654,0.012917138,0.0017617549,0.0082097985,0.01567236,0.0017348595,0.29836407
0.3395818,0.08670635,0.032067444,0.0014015884,0.42884097,0.0014804779,0.107059106,0.0013892343,0.0014729621
0.08297917,0.3276324,0.028423015,0.0031177478,0.48879203,0.0031237814,0.059631612,0.0030793075,0.0032209242
0.0043265573,0.72675824,0.0040447665,0.0040765125,0.004197884,0.0040436154,0.06984347,0.0040167193,0.1786922
0.012268108,0.0020289873,0.09977014,0.07549326,0.32165703,0.0019262871,0.40452534,0.007916773,0.07441412
0.4910213,0.0016776659,0.039513733,0.0015972815,0.0017265456,0.009962494,0.3190097,0.0014672144,0.1340241
0.08128003,0.19310763,0.12537247,0.0029957837,0.17154323,0.0032751348,0.4020668,0.0029517817,0.01740713
0.08991805,0.039428994,0.045447648,0.13532841,0.032976694,0.0012332133,0.6450287,0.009317386,0.0013209144
0.042570017,0.058637656,0.015290764,0.0030636534,0.74428767,0.0030767925,0.12687258,0.0030403554,0.0031605833
0.058672648,0.5634312,0.0030863078,0.0030245818,0.019748857,0.0031834957,0.0032253687,0.003014997,0.34261253
0.004952005,0.025300223,0.072989464,0.038416244,0.08407523,0.49002874,0.27525607,0.004437332,0.004544657
0.084845304,0.0818602,0.16905127,0.0013480386,0.101745725,0.013233422,0.5451578,0.0013352577,0.0014229483
0.18634269,0.2628763,0.0020927067,0.0020506855,0.011258749,0.0020640765,0.0662711,0.0020192428,0.46502453
0.72364277,0.0014696347,0.0013480171,0.0013214975,0.029534062,0.0013592112,0.18302953,0.0012965371,0.056998648
0.36529905,0.22598441,0.021933835,0.0023765906,0.15930468,0.0024488454,0.20152311,0.002349717,0.018779622
0.13908099,0.13544731,0.18023263,0.025768135,0.1443318,0.031322423,0.3382063,0.0027050434,0.0029053937
0.5802137,0.095339485,0.0041057537,0.14432697,0.06815024,0.0040358626,0.082642995,0.017186556,0.0039983965
0.002067857,0.17294137,0.008805332,0.0017474189,0.017082758,0.018970758,0.119825475,0.0017436617,0.65681535
0.0016942291,0.15124689,0.0015944167,0.0015748994,0.0016143597,0.0015774199,0.23003119,0.0015357669,0.6091308
0.0021389148,0.13667607,0.030454991,0.022335315,0.01213773,0.002139407,0.14433779,0.0019908445,0.6477889
0.0028473672,0.29486692,0.0026943278,0.0026822214,0.02898341,0.0026939085,0.0028323603,0.047123425,0.61527604
0.090507664,0.4586459,0.032330308,0.0022317108,0.002308471,0.009922184,0.07491558,0.027657997,0.3014803
0.10365555,0.25764808,0.0014403475,0.021735568,0.29070792,0.0013863366,0.19155261,0.0059382585,0.12593536
0.7181293,0.16558848,0.0028199067,0.0026629625,0.002772829,0.0026432846,0.0028176368,0.099827185,0.0027384488
0.0070326254,0.6587137,0.0070326254,0.006941352,0.19902338,0.0067337407,0.10058007,0.0067240307,0.007218483
0.004740259,0.43157217,0.0046819956,0.004711155,0.00487061,0.004860903,0.042173717,0.004569289,0.49781993
0.09718141,0.2482472,0.04699192,0.003383342,0.24917892,0.0033246423,0.30718312,0.003096288,0.041413214
0.0022934438,0.0024282592,0.18789276,0.19000293,0.018108837,0.0021660929,0.35020614,0.14106022,0.10584135
0.023982514,0.14269744,0.26765972,0.0016077405,0.07465961,0.0015703803,0.4558242,0.006777052,0.025221355
0.2369176,0.103927195,0.039301712,0.0013617057,0.47440153,0.001363382,0.117330596,0.0057968306,0.019599458
